unit,actual_rul,predicted_rul_mean,predicted_rul_median,mc_standard_deviation,raw_percentile_05,raw_percentile_95,calibrated_lower_bound,calibrated_upper_bound,interval_width,prediction_error,absolute_error,confidence,health_status,recommendation,actual_inside_interval,ridge_prediction,final_predicted_rul,recent_slope,recent_predicted_drop,recent_decline_ratio,recent_prediction_range,recent_prediction_std,recent_residual_std,monotonicity_violation_rate,large_jump_count,largest_single_cycle_jump,trajectory_flag,model_disagreement,disagreement_level,mc_deterministic_gap,mc_gap_level,conservative_rul,engine_condition,prediction_trust,trajectory_trust,condition_severity_score,reliability_risk_score,reliability_risk,review_flag,operational_priority_score,operational_priority,operational_action,condition_priority,review_priority,operational_priority_order
59,114.0,111.7665023803711,117.59634399414062,14.885224342346191,85.93355560302734,125.0,89.96372985839844,125.0,35.03627014160156,-2.2334976196289062,2.2334976196289062,Low,Healthy,Manual review required,True,102.64316,116.6829833984375,-0.3789141834230348,6.064605712890625,0.3191897743626645,8.991043090820312,2.593142556303333,1.3965986182650325,0.1578947368421052,0,2.66571044921875,High-RUL plateau — review,9.1233423803711,Low,4.916481018066406,Low,89.96372985839844,Healthy,Medium,Low,28.029016113281248,54.77742830912272,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
65,125.0,116.46438598632812,122.30598449707033,10.88325023651123,91.8282470703125,125.0,100.15440368652344,125.0,24.84559631347656,-8.535614013671875,8.535614013671875,Low,Healthy,Manual review required,True,120.530685,121.88595581054688,0.062793479288431,-1.280853271484375,-0.067413330078125,2.3385238647460938,0.7042821485965234,0.6040760674067557,0.2105263157894736,0,1.5856170654296875,High-RUL plateau — review,4.06629901367188,Low,5.42156982421875,Low,100.15440368652344,Healthy,Medium,Low,19.87647705078125,51.12428855895996,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
67,77.0,114.56389617919922,119.9092254638672,12.292606353759766,88.80716705322266,125.0,96.31954193115234,125.0,28.680458068847656,37.56389617919922,37.56389617919922,Low,Healthy,Manual review required,False,111.55588,118.36756896972656,-0.0653386280948954,1.7254180908203125,0.0908114784642269,13.497962951660156,4.266236790976584,4.249567927919047,0.3157894736842105,0,7.071754455566406,High-RUL plateau — review,3.008016179199217,Low,3.8036727905273438,Low,96.31954193115234,Healthy,Medium,Low,22.944366455078125,52.02306270599365,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
71,118.0,109.85456848144533,113.47503662109376,14.890111923217772,81.17070007324219,125.0,88.04508972167969,125.0,36.95491027832031,-8.145431518554688,8.145431518554688,Low,Healthy,Manual review required,True,111.1304,112.85960388183594,-0.1003496385158452,5.693473815917969,0.2996565166272615,9.37519073486328,2.233143584593693,2.1568729931467425,0.4736842105263157,0,6.106483459472656,High-RUL plateau — review,1.2758315185546678,Low,3.005035400390611,Low,88.04508972167969,Healthy,Medium,Low,29.563928222656255,54.859769821166985,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
73,125.0,113.05455017089844,117.75940704345705,12.998543739318848,88.17411804199219,125.0,93.8412857055664,125.0,31.158714294433597,-11.945449829101562,11.945449829101562,Low,Healthy,Manual review required,True,107.87061,115.56829071044922,0.1509249751729192,4.022758483886719,0.2117241307308799,15.797073364257812,4.835977654403332,4.757026360924902,0.3684210526315789,0,6.683296203613281,High-RUL plateau — review,5.183940170898438,Low,2.5137405395507812,Low,93.8412857055664,Healthy,Medium,Low,24.926971435546875,52.52243137359619,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
74,125.0,107.1619110107422,107.56770324707033,15.881146430969238,77.8083267211914,125.0,83.99221801757812,125.0,41.00778198242188,-17.838088989257812,17.838088989257812,Low,Healthy,Manual review required,True,95.955,110.16183471679688,-0.1133728486254712,3.19537353515625,0.1681775544819078,3.199249267578125,1.0951142710117203,0.8785781828000272,0.1578947368421052,0,2.0030288696289062,High-RUL plateau — review,11.206911010742203,Medium,2.9999237060546733,Low,83.99221801757812,Healthy,Low,Low,32.8062255859375,76.3778928120931,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
78,107.0,116.1221694946289,123.50354766845705,12.201011657714844,92.1589126586914,125.0,98.00353240966795,125.0,26.99646759033203,9.122169494628906,9.122169494628906,Low,Healthy,Manual review required,True,125.0,123.8244171142578,0.0211444252415684,-1.0854721069335938,-0.0571301108912417,1.3094558715820312,0.3191371121459081,0.2949285726219995,0.0,0,0.65594482421875,High-RUL plateau — review,8.877830505371094,Low,7.702247619628892,Low,98.00353240966795,Healthy,Medium,Low,21.597174072265634,52.691091219584145,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
83,125.0,117.55065155029295,123.0613021850586,11.108460426330566,92.28623962402344,125.0,100.93156433105467,125.0,24.068435668945312,-7.449348449707031,7.449348449707031,Low,Healthy,Manual review required,True,125.0,122.82594299316406,1.344037352827258,-27.601104736328125,-1.452689722964638,28.80791473388672,8.533167244321824,3.5708448197711333,0.5263157894736842,0,8.008346557617188,High-RUL plateau — review,7.4493484497070455,Low,5.275291442871108,Low,100.93156433105467,Healthy,Medium,Low,19.254748535156264,50.78409385681153,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
86,89.0,112.83203887939452,117.9474868774414,13.98923110961914,84.8794937133789,125.0,92.259033203125,125.0,32.740966796875,23.83203887939453,23.83203887939453,Low,Healthy,Manual review required,False,103.940125,115.9216766357422,0.928534107638482,-17.277801513671875,-0.9093579744037829,32.22657012939453,8.370409360245413,6.434004547887598,0.4210526315789473,1,15.223365783691406,High-RUL plateau — review,8.891913879394522,Low,3.0896377563476847,Low,92.259033203125,Healthy,Medium,Low,26.192773437500005,53.30774180094402,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
87,116.0,115.14362335205078,120.69080352783205,13.066366195678713,88.6568603515625,125.0,95.83727264404295,125.0,29.16272735595703,-0.8563766479492188,0.8563766479492188,Low,Healthy,Manual review required,True,125.0,119.25318908691406,-0.1881130878190336,2.8301773071289062,0.1489567003752056,5.167327880859375,1.5402159796331687,1.0934637693011893,0.1578947368421052,0,2.420440673828125,High-RUL plateau — review,9.856376647949219,Low,4.109565734863281,Low,95.83727264404295,Healthy,Medium,Low,23.330181884765633,52.305878003438316,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
88,115.0,107.97561645507812,108.55712890625,15.979601860046388,76.35771179199219,125.0,84.67079162597656,125.0,40.32920837402344,-7.024383544921875,7.024383544921875,Low,Healthy,Manual review required,True,108.13304,111.22178649902344,0.411353302001954,-10.919059753417969,-0.5746873554430509,11.722869873046877,3.49720715985852,2.569858798641996,0.2105263157894736,0,7.683929443359375,High-RUL plateau — review,0.15742354492186905,Low,3.2461700439453125,Low,84.67079162597656,Healthy,Low,Low,32.26336669921876,68.70550982157388,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
89,125.0,112.0966796875,111.31057739257812,14.530625343322754,89.80150604248047,125.0,90.78060913085938,125.0,34.219390869140625,-12.9033203125,12.9033203125,Low,Healthy,Manual review required,True,105.43601,113.24616241455078,-0.0720233945918253,0.4647750854492187,0.0244618466025904,3.597381591796875,0.8082402773685503,0.6933774689569666,0.0526315789473684,0,3.231536865234375,High-RUL plateau — review,6.660669687500004,Low,1.1494827270507812,Low,90.78060913085938,Healthy,Medium,Low,27.375512695312498,53.215432484944664,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
99,117.0,114.20671844482422,120.18328857421876,13.200207710266112,88.0422592163086,125.0,94.71666717529295,125.0,30.28333282470703,-2.793281555175781,2.793281555175781,Low,Healthy,Manual review required,True,105.18067,120.47765350341795,-0.0890085205995952,2.487945556640625,0.1309445029810855,3.4709548950195312,0.8338383130604657,0.6571625755814554,0.0,0,1.8902664184570312,High-RUL plateau — review,9.026048444824212,Low,6.270935058593736,Low,94.71666717529295,Healthy,Medium,Low,24.22666625976564,53.44656149546305,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
6,93.0,106.62970733642578,108.76651000976562,16.53902816772461,74.5411605834961,125.0,82.55706024169922,125.0,42.44293975830078,13.62970733642578,13.62970733642578,Low,Healthy,Manual review required,True,98.403564,111.11564636230467,-0.3805897820264751,2.120208740234375,0.111589933696546,18.1571044921875,4.1536299890288575,3.526531827188919,0.1578947368421052,2,11.490982055664062,Unstable trajectory,8.226143336425778,Low,4.485939025878892,Low,82.55706024169922,Healthy,Low,Low,33.954351806640624,69.91141541798909,High,Recommended,44.741470890045164,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,4,2,4
75,113.0,108.5825424194336,112.73277282714844,16.902339935302734,81.04242706298828,125.0,84.01124572753906,125.0,40.98875427246094,-4.417457580566406,4.417457580566406,Low,Healthy,Manual review required,True,100.4414,111.08346557617188,-0.6753002195429986,12.378433227539062,0.6514964856599507,32.14837646484375,8.222444225573414,7.241931972274233,0.3684210526315789,3,19.952682495117188,Unstable trajectory,8.141142419433592,Low,2.5009231567382812,Low,84.01124572753906,Healthy,Low,Low,32.791003417968746,68.70442390441895,High,Recommended,43.565029563903806,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,4,2,4
85,118.0,111.40779113769533,111.2810516357422,14.374398231506348,79.63487243652344,125.0,90.30613708496094,125.0,34.69386291503906,-6.592208862304688,6.592208862304688,Low,Healthy,Manual review required,True,125.0,114.26608276367188,3.0475380115939257,-42.81690979003906,-2.253521567896793,47.38629150390625,19.199515465593127,7.733849001040601,0.5263157894736842,2,13.108848571777344,Unstable trajectory,13.592208862304673,Medium,2.8582916259765483,Low,90.30613708496094,Healthy,Medium,Low,27.75509033203125,61.462962468465165,High,Recommended,37.867451972961426,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,4,2,4
60,100.0,108.9115753173828,108.7758560180664,14.359947204589844,77.67991638183594,125.0,87.82975769042969,125.0,37.17024230957031,8.911575317382812,8.911575317382812,Low,Healthy,Manual review required,True,100.11636,111.18151092529295,0.0236665195092235,0.240631103515625,0.012664794921875,14.789535522460938,4.122898741845924,4.120639582961707,0.3157894736842105,2,12.342247009277344,Unstable trajectory,8.795215317382798,Low,2.2699356079101562,Low,87.82975769042969,Healthy,Medium,Low,29.736193847656246,54.695486068725586,Medium,Recommended,37.223981513977044,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,4,2,4
96,125.0,107.70770263671876,114.84359741210938,18.59708023071289,69.62255859375,125.0,80.81034088134766,125.0,44.18965911865234,-17.29229736328125,17.29229736328125,Low,Healthy,Manual review required,True,103.31112,114.9887237548828,-0.4371353321505673,5.713790893554688,0.3007258365028782,8.863876342773438,2.92396841464085,1.4818699709788892,0.1578947368421052,0,3.420806884765625,Consistent degradation,4.396582636718762,Low,7.281021118164034,Low,80.81034088134766,Healthy,Low,High,35.35172729492187,36.49812920888264,Medium,Recommended,35.695647869110104,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The recent RUL trajectory shows a broadly consistent degradation pattern.,4,2,4
1,112.0,110.19440460205078,116.8577880859375,14.993168830871582,82.77900695800781,125.0,88.24348449707031,125.0,36.75651550292969,-1.8055953979492188,1.8055953979492188,Low,Healthy,Manual review required,True,112.268524,113.40349578857422,-0.509069875846229,11.59650421142578,0.6103423269171464,11.59650421142578,3.260389517481629,1.418919025446957,0.0526315789473684,0,3.456016540527344,Consistent degradation,2.074119397949218,Low,3.2090911865234375,Low,88.24348449707031,Healthy,Medium,High,29.40521240234375,19.853390375773113,Low,Recommended,35.0,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The recent RUL trajectory shows a broadly consistent degradation pattern.,4,2,4
15,83.0,108.15530395507812,110.62657928466795,15.76251220703125,80.42062377929688,125.0,85.1484375,125.0,39.8515625,25.155303955078125,25.155303955078125,Low,Healthy,Manual review required,False,102.473175,107.39862060546876,-0.6652821935209107,15.7650146484375,0.8297376130756579,16.41254425048828,5.174798276184335,3.473049668291328,0.3157894736842105,0,6.745048522949219,Consistent degradation,5.682128955078127,Low,0.7566833496093608,Low,85.1484375,Healthy,Low,High,31.881250000000005,32.69656372070312,Medium,Recommended,35.0,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The recent RUL trajectory shows a broadly consistent degradation pattern.,4,2,4
22,111.0,108.81110382080078,109.46376037597656,15.52757167816162,77.85587310791016,125.0,86.12670135498047,125.0,38.87329864501953,-2.1888961791992188,2.1888961791992188,Low,Healthy,Manual review required,True,115.53349,112.48757934570312,-0.7446755717571485,12.512420654296877,0.6585484554893092,14.494422912597656,5.1842540764917056,2.9048198853211478,0.1052631578947368,1,10.45282745361328,Consistent degradation,6.722386179199219,Low,3.6764755249023438,Low,86.12670135498047,Healthy,Low,High,31.09863891601562,33.30297883351644,Medium,Recommended,35.0,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The recent RUL trajectory shows a broadly consistent degradation pattern.,4,2,4
25,125.0,103.980224609375,104.02902221679688,15.111771583557127,80.85843658447266,125.0,81.86651611328125,125.0,43.13348388671875,-21.019775390625,21.019775390625,Low,Healthy,Manual review required,True,109.087234,104.25822448730467,-0.931785009857404,19.525848388671875,1.0276762309827303,19.525848388671875,6.319769883588892,3.327321220401547,0.1578947368421052,1,10.32940673828125,Consistent degradation,5.107009390624995,Low,0.2779998779296733,Low,81.86651611328125,Healthy,Low,High,34.506787109375004,33.76772308349609,Medium,Recommended,35.0,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The recent RUL trajectory shows a broadly consistent degradation pattern.,4,2,4
44,109.0,110.15768432617188,111.5548095703125,15.102372169494627,83.78082275390625,125.0,88.05687713623047,125.0,36.94312286376953,1.157684326171875,1.157684326171875,Low,Healthy,Manual review required,True,97.87547,116.19998168945312,-0.7834213256835915,8.800018310546875,0.4631588584498355,17.215110778808594,5.659685877667346,3.409529419700105,0.2105263157894736,0,7.261787414550781,Consistent degradation,12.282214326171868,Medium,6.04229736328125,Low,88.05687713623047,Healthy,Low,High,29.55449829101563,40.867770195007324,Medium,Recommended,35.0,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The recent RUL trajectory shows a broadly consistent degradation pattern.,4,2,4
50,79.0,105.00215911865234,106.14276123046876,15.94013214111328,76.20365905761719,125.0,81.75151062011719,125.0,43.24848937988281,26.002159118652344,26.002159118652344,Low,Healthy,Manual review required,False,96.41364,103.20807647705078,-0.4642568315778472,12.964805603027344,0.6823581896330181,16.62183380126953,3.729262071150676,2.596319819842162,0.2105263157894736,0,6.960006713867188,Consistent degradation,8.588519118652343,Low,1.7940826416015625,Low,81.75151062011719,Healthy,Low,High,34.59879150390625,34.31621106465658,Medium,Recommended,35.0,Watch,Engineering review is recommended before making a high-consequence decision. Continue routine condition monitoring. The recent RUL trajectory shows a broadly consistent degradation pattern.,4,2,4
